Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top-0.1-pvalue	Best-SNP	SNP-pvalue
1	ENSG00000121446	5	1000	182368326	182539734	3.41745427988806	0.552447552447552	0.503496503496504	rs17463552	0.1612
1	ENSG00000121454	2	1000	180189420	180258117	1.73742925724031	0.432567432567433	0.442557442557443	rs2254465	0.253600000000001
1	ENSG00000121644	1	100000	244806236	244882335	7.48427859065615	0.00646993530064699	0.00646993530064699	rs989284	0.00622399999999999
1	ENSG00000121764	1	1000	32073286	32108119	0.129164395708207	0.715284715284715	0.715284715284715	rs2271933	0.7193
1	ENSG00000121904	4	1000	33969598	34641443	3.59238014373194	0.454545454545455	0.217782217782218	rs771150	0.0668700000000004
1	ENSG00000121905	1	1000	33341594	33374042	0.00393214000001953	0.946053946053946	0.946053946053946	rs11811702	0.95
1	ENSG00000121933	1	1000	112015969	112116584	0.0151934057386698	0.894105894105894	0.894105894105894	rs2095731	0.9019
1	ENSG00000122176	1	1000	203299755	203330617	1.41094247523767	0.228771228771229	0.228771228771229	rs16851319	0.2349
1	ENSG00000122218	6	1000	160249062	160323190	2.31404200021015	0.719280719280719	0.79020979020979	rs6664438	0.4062
1	ENSG00000122223	93	1000000	160789949	160842645	768.456943097273	2.66999733000267e-4	2.999997000003e-6	rs2151293	1.90199999999996e-7
1	ENSG00000122224	67	100000	160755863	160808051	125.542301408524	0.122048779512205	0.00914990850091499	rs3904492	0.00115499999999998
1	ENSG00000122406	17	1000	93287539	93317481	30.8893553113608	0.153846153846154	0.161838161838162	rs10874744	0.0525799999999999
1	ENSG00000122420	3	100000	78759567	79015434	10.0074862142177	0.03879961200388	0.0742492575074249	rs1410507	0.0306200000000002
1	ENSG00000122484	51	1000000	92754521	92877613	673.262550240181	5.999994000006e-6	6.999993000007e-6	rs2046616	1.41900000000002e-6
1	ENSG00000123473	1	1000	47705810	47789819	0.766828412799732	0.35964035964036	0.35964035964036	rs11211508	0.3812
1	ENSG00000123836	2	1000	207197710	207264369	2.24601756736387	0.292707292707293	0.287712287712288	rs4142863	0.255100000000001
1	ENSG00000123838	6	1000	207267606	207328317	3.77678007301691	0.605394605394605	0.533466533466533	rs4425986	0.1669
1	ENSG00000123843	2	1000	207252186	207283338	2.24601756736387	0.293706293706294	0.290709290709291	rs4142863	0.255100000000001
1	ENSG00000125459	1	1000000	155569995	155594758	13.608197567758	2.31999768000232e-4	2.31999768000232e-4	rs141265144	2.25200000000005e-4
1	ENSG00000125703	2	1000	63239805	63341184	3.64911684503302	0.17982017982018	0.165834165834166	rs7528963	0.0739199999999998
1	ENSG00000126067	1	100000	36055144	36117445	3.17179640473075	0.0756492435075649	0.0756492435075649	rs676614	0.0749199999999999
1	ENSG00000126091	1	1000	44161494	44406837	0.657624044855072	0.415584415584416	0.415584415584416	rs9326136	0.4174
1	ENSG00000127054	2	1000000	1236964	1270071	51.0057638803841	9.99999000001e-7	9.99999000001e-7	rs12103	1.06300000000001e-7
1	ENSG00000127124	3	1000	41962035	42511596	5.82632955966478	0.140859140859141	0.157842157842158	rs16828601	0.0799
1	ENSG00000127129	1	1000	41934445	41960344	0.85692728503139	0.340659340659341	0.340659340659341	rs10789371	0.3546
1	ENSG00000127463	1	100000	19532157	19588046	4.09461604643587	0.042889571104289	0.042889571104289	rs10158092	0.0430199999999998
1	ENSG00000127481	3	1000	19390999	19546770	6.04042332650373	0.142857142857143	0.107892107892108	rs10158092	0.0430199999999998
1	ENSG00000127603	1	1000	39536987	39962849	0.094283990486351	0.759240759240759	0.759240759240759	rs2039597	0.7588
1	ENSG00000130762	1	100000	3360989	3407677	3.49592583624875	0.0606493935060649	0.0606493935060649	rs10909948	0.0615200000000001
1	ENSG00000130772	1	1000	28645512	28672478	0.0939615603557425	0.77022977022977	0.77022977022977	rs10794514	0.7592
1	ENSG00000130940	6	1000	10686660	10866707	2.67712281756469	0.783216783216783	0.887112887112887	rs284301	0.3549
1	ENSG00000131236	1	1000	40495904	40548321	0.548820592963664	0.451548451548452	0.451548451548452	rs3131664	0.4588
1	ENSG00000131238	2	1000	40527132	40573399	0.610410787497586	0.663336663336663	0.63036963036963	rs3131664	0.4588
1	ENSG00000131584	4	1000000	1217755	1254989	63.1618988322446	2.999997000003e-6	9.99999000001e-7	rs12103	1.06300000000001e-7
1	ENSG00000131686	3	1000	8995925	9045151	4.02692864975461	0.260739260739261	0.307692307692308	rs17032907	0.1208
1	ENSG00000132185	21	1000000	161666761	161694142	74.810019002865	0.00947699052300948	6.07999392000608e-4	rs10917717	5.31100000000006e-6
1	ENSG00000132676	14	1000000	155647750	155718801	113.098705228464	1.58999841000159e-4	1.12999887000113e-4	rs56512938	6.53999999999994e-6
1	ENSG00000132680	26	1000000	155872833	155914191	278.445170120791	3.0999969000031e-5	1.2999987000013e-5	rs539602	2.82899999999998e-6
1	ENSG00000132681	1	1000	160111359	160166767	2.65384137694904	0.103896103896104	0.103896103896104	rs7529215	0.1033
1	ENSG00000132693	6	100000	159672078	159694379	20.177518415237	0.019209807901921	0.050349496505035	rs2794521	0.01264
1	ENSG00000132694	1	100000	156894631	157025162	3.27530156337234	0.0698193018069819	0.0698193018069819	rs822431	0.07033
1	ENSG00000132698	9	1000000	156020950	156050305	54.9417880515593	0.00137399862600137	0.00123599876400124	rs11583438	1.92200000000004e-4
1	ENSG00000132703	1	1000	159547614	159568655	0.0742829007759703	0.803196803196803	0.803196803196803	rs1446966	0.7852
1	ENSG00000132704	1	1000	157705522	157756922	0.864437000742443	0.368631368631369	0.368631368631369	rs3818813	0.3525
1	ENSG00000132716	4	1000	160175504	160242321	2.61211133803223	0.493506493506494	0.551448551448551	rs1061511	0.3084
1	ENSG00000132718	21	1000000	155819299	155864990	227.278407989452	4.999995000005e-6	5.999994000006e-6	rs12563627	1.27800000000002e-6
1	ENSG00000132768	1	1000	44425671	44449041	1.18915534216385	0.267732267732268	0.267732267732268	rs7161	0.2755
1	ENSG00000132849	7	1000	62198077	62654347	4.29311891079915	0.657342657342657	0.6003996003996	rs17371694	0.156000000000003
1	ENSG00000132854	3	100000	62692650	62795085	7.11554188041672	0.0883591164088359	0.0520694793052069	rs17380555	0.0203599999999999
1	ENSG00000133019	7	1000	239539864	240088752	7.3674240701589	0.385614385614386	0.315684315684316	rs1782349	0.0633400000000001
1	ENSG00000133055	1	100000	203126938	203154941	3.94825495548755	0.046359536404636	0.046359536404636	rs3753473	0.04692
1	ENSG00000133056	1	1000	204381755	204473852	0.183361729395021	0.65034965034965	0.65034965034965	rs12092943	0.6685
1	ENSG00000133059	1	100000	205101632	205190694	8.89661370834526	0.002719972800272	0.002719972800272	rs11240368	0.00285700000000001
1	ENSG00000133063	4	1000	203171954	203252769	4.83728576274107	0.28971028971029	0.340659340659341	rs2494287	0.1276
1	ENSG00000133065	3	100000	205748220	205792876	11.2732829395179	0.014349856501435	0.023569764302357	rs947211	0.00794500000000002
1	ENSG00000133069	1	1000	205187303	205252471	0.0208457339776257	0.89010989010989	0.89010989010989	rs1172147	0.8852
1	ENSG00000133216	4	1000	23027331	23257993	1.34682610564744	0.794205794205794	0.772227772227772	rs12731889	0.3612
1	ENSG00000134183	1	1000	110135888	110172551	0.867313934311542	0.386613386613387	0.386613386613387	rs2301229	0.3517
1	ENSG00000134193	1	1000	120326640	120364283	0.152878075697314	0.715284715284715	0.715284715284715	rs1052972	0.6958
1	ENSG00000134198	1	1000	115580631	115642121	0.746457909396581	0.377622377622378	0.377622377622378	rs1321104	0.3876
1	ENSG00000134200	1	1000	115562444	115586930	1.80341654032586	0.17982017982018	0.17982017982018	rs1575067	0.1793
1	ENSG00000134201	1	1000	110244876	110328050	0.144856443381158	0.694305694305694	0.694305694305694	rs12239350	0.7035
1	ENSG00000134207	5	1000	114621912	114706541	4.72420889067672	0.430569430569431	0.514485514485514	rs12027243	0.154200000000001
1	ENSG00000134215	11	100000	108103781	108517766	18.715919972772	0.114008859911401	0.018359816401836	rs17019729	0.00316099999999999
1	ENSG00000134216	1	1000	111823483	111873188	0.594459032829275	0.442557442557443	0.442557442557443	rs17027410	0.4407
1	ENSG00000134222	6	1000	109812177	109835808	10.8083063189171	0.166833166833167	0.186813186813187	rs602633	0.1036
1	ENSG00000134242	52	1000	114346432	114424381	72.7779195399578	0.212787212787213	0.111888111888112	rs113630237	0.00377
1	ENSG00000134245	2	1000000	112999162	113082787	16.7981640922271	2.45999754000246e-4	9.99999000001e-5	rs3790609	4.93400000000002e-5
1	ENSG00000134247	64	1000	117442678	117542980	84.9620062077067	0.216783216783217	0.100899100899101	rs7365881	0.005611
1	ENSG00000134249	1	1000000	120426155	120449118	22.4930981540955	9.99999000001e-7	9.99999000001e-7	rs2641348	2.10900000000001e-6
1	ENSG00000134250	3	1000000	120444175	120622240	35.0003126836934	4.74999525000475e-4	9.8999901000099e-5	rs10923931	5.14300000000013e-5
1	ENSG00000134255	1	1000	111672248	111737724	0.737073363551176	0.402597402597403	0.402597402597403	rs586995	0.3906
1	ENSG00000134256	2	1000	117534371	117589098	3.05518337542206	0.185814185814186	0.192807192807193	rs7554376	0.1204
1	ENSG00000134259	1	1000	115818538	115890857	1.88824500984752	0.162837162837163	0.162837162837163	rs4310443	0.1694
1	ENSG00000134262	29	100000	114427369	114457823	59.3378114610933	0.0909790902090979	0.038329616703833	rs11102695	0.00428900000000001
1	ENSG00000134365	2	1000	196809370	196898102	2.37242303098483	0.321678321678322	0.247752247752248	rs10922144	0.124000000000001
1	ENSG00000134369	1	1000	201582012	201806097	1.55635307588021	0.201798201798202	0.201798201798202	rs478472	0.212199999999999
1	ENSG00000134375	2	100000	201914618	201949789	6.79579997053573	0.03309966900331	0.0674593254067459	rs2790898	0.0346799999999999
1	ENSG00000134376	103	1000000	197227333	197457585	1261.50518202149	9.99999000001e-7	9.99999000001e-7	rs2759663	3.84800000000001e-9
1	ENSG00000134684	1	1000	33230837	33293754	0.417873576011179	0.541458541458541	0.541458541458541	rs6677618	0.518
1	ENSG00000134690	1	1000	38148089	38185391	0.82301542180016	0.362637362637363	0.362637362637363	rs589927	0.3643
1	ENSG00000134709	1	1000	60270457	60352050	0.123096549302744	0.737262737262737	0.737262737262737	rs1324489	0.7257
1	ENSG00000135744	1	1000	230828268	230860043	0.375725131779067	0.561438561438561	0.561438561438561	rs699	0.5399
1	ENSG00000135747	2	1000	247098848	247252113	0.0112436321924277	0.992007992007992	0.991008991008991	rs1691245	0.9166
1	ENSG00000135749	10	100000	233109180	233441459	24.7802233314651	0.0491195088049119	0.011349886501135	rs16858884	0.00290799999999998
1	ENSG00000135750	2	100000	233739749	233818258	6.51119279264667	0.038349616503835	0.037859621403786	rs680341	0.01886
1	ENSG00000135773	1	1000	230873129	230947749	0.50410947141144	0.480519480519481	0.480519480519481	rs3790959	0.4777
1	ENSG00000135823	2	1000	180931847	181002257	2.56267080809485	0.270729270729271	0.320679320679321	rs2331902	0.234099999999999
1	ENSG00000135824	1	1000	182600950	182663711	0.87345714298923	0.352647352647353	0.352647352647353	rs10489964	0.35
1	ENSG00000135828	1	1000	182532768	182568391	0.632335306325121	0.421578421578422	0.421578421578422	rs682585	0.4265
1	ENSG00000135835	1	1000	180872289	180930750	0.792981849393838	0.37962037962038	0.37962037962038	rs7515553	0.3732
1	ENSG00000135837	4	100000	179913872	180094015	10.4165609803691	0.0731092689073109	0.013359866401336	rs6676989	0.00472099999999999
1	ENSG00000135842	2	100000	184749857	184953682	5.95923862206785	0.0841691583084169	0.0860391396086039	rs35545276	0.08276
1	ENSG00000135845	2	1000	172329328	172423226	0.123268663505015	0.926073926073926	0.915084915084915	rs2269615	0.7275
1	ENSG00000136630	2	1000	221042741	221068401	1.751805331934	0.390609390609391	0.343656343656344	rs2738756	0.2086
1	ENSG00000136634	31	1000000	206930946	206955839	948.019555225681	9.99999000001e-7	9.99999000001e-7	rs3024493	6.03500000000128e-36
1	ENSG00000137948	88	1000	92404927	92489983	173.682326969751	0.113886113886114	0.123876123876124	rs12754722	0.0132000000000001
1	ENSG00000137960	1	100000	78435225	78614133	7.76155474336214	0.00543994560054399	0.00543994560054399	rs4130548	0.00533700000000001
1	ENSG00000137968	7	100000	75657815	76086801	14.9816130472294	0.0759492405075949	0.017159828401716	rs1249812	0.003135
1	ENSG00000137970	4	1000	97134429	97155176	1.01105990333359	0.622377622377622	0.44955044955045	rs6682850	0.3831
1	ENSG00000137975	3	1000	86879768	86932241	0.212919725736572	0.799200799200799	0.819180819180819	rs2390059	0.7648
1	ENSG00000142224	80	1000000	206962214	207026326	1572.66997151959	9.99999000001e-7	9.99999000001e-7	rs12145973	8.61299999999989e-22
1	ENSG00000142599	12	100000	8402456	8887702	51.8735976705063	0.035149648503515	0.037339626603734	rs301789	0.0233800000000001
1	ENSG00000142606	64	1000000	2512077	2574429	328.741882950954	0.0114049885950114	0.00306799693200307	rs4486391	7.06999999999983e-5
1	ENSG00000142609	3	100000	1843389	1945276	33.3723264594315	3.19996800032e-4	0.00139998600014	rs1884454	5.75600000000001e-4
1	ENSG00000142611	9	100000	2975731	3365185	11.7261046372971	0.236077639223608	0.0699393006069939	rs2244013	0.00840399999999997
1	ENSG00000142619	55	1000	17565592	17620728	88.2627598378488	0.173826173826174	0.256743256743257	rs2293916	0.0244500000000001
1	ENSG00000142621	3	1000	15563767	15736779	4.78282459953344	0.205794205794206	0.370629370629371	rs12562864	0.1444
1	ENSG00000142623	1	1000	17521620	17582500	0.046704643903303	0.799200799200799	0.799200799200799	rs12026071	0.8289
1	ENSG00000142634	2	1000	15726390	15766839	3.89143124055879	0.145854145854146	0.226773226773227	rs12562864	0.1444
1	ENSG00000142655	3	1000	10522344	10700815	0.876142792183096	0.761238761238761	0.643356643356643	rs284301	0.3549
1	ENSG00000142677	1	100000	24436260	24479611	4.695028344575	0.029849701502985	0.029849701502985	rs11578307	0.0302499999999999
1	ENSG00000142684	1	1000	26486361	26507364	1.83702530705719	0.170829170829171	0.170829170829171	rs11247860	0.175299999999999
1	ENSG00000142687	2	1000	35889090	36033551	4.54456124052589	0.108891108891109	0.154845154845155	rs1203137	0.0813899999999996
1	ENSG00000142694	1	100000	36777631	36799755	4.19974745232915	0.04059959400406	0.04059959400406	rs12116935	0.04043
1	ENSG00000142698	2	1000	34622483	34694732	0.163629701170195	0.919080919080919	0.941058941058941	rs12136144	0.7507
1	ENSG00000142794	1	1000	21756620	21821498	1.56867183727973	0.204795204795205	0.204795204795205	rs4654748	0.2104
1	ENSG00000142798	3	1000	22138737	22273790	0.806849018492854	0.853146853146853	0.881118881118881	rs2010397	0.5033
1	ENSG00000142864	15	1000000	67863492	67906098	516.275007232768	9.99999000001e-7	9.99999000001e-7	rs3762313	4.85799999999997e-19
1	ENSG00000142867	9	1000	85721930	85752773	16.2103242662851	0.134865134865135	0.108891108891109	rs12134420	0.01572
1	ENSG00000142892	4	1000	77544674	77695115	2.23577393587454	0.502497502497502	0.384615384615385	rs7543898	0.2285
1	ENSG00000142910	2	1000	32032085	32063287	1.47509211647818	0.463536463536464	0.45954045954046	rs7518151	0.276899999999999
1	ENSG00000142920	1	1000	33536704	33596131	2.16048489207791	0.137862137862138	0.137862137862138	rs10429857	0.1416
1	ENSG00000142949	2	1000	43980857	44099337	1.51668561942472	0.366633366633367	0.348651348651349	rs3001723	0.310899999999999
1	ENSG00000142961	1	100000	47063386	47092563	8.53020684519096	0.003459965400346	0.003459965400346	rs6671527	0.003493
1	ENSG00000143033	5	100000	93534791	93614638	29.3472204416024	0.00309996900031	0.00729992700072999	rs2295423	0.001882
1	ENSG00000143036	1	1000	95275897	95370802	0.193280738182046	0.633366633366633	0.633366633366633	rs2275612	0.6602
1	ENSG00000143061	26	1000	117107020	117220377	25.0709316859838	0.408591408591409	0.354645354645355	rs584423	0.0402999999999998
1	ENSG00000143079	2	1000	112928802	113016078	0.103996215533985	0.814185814185814	0.815184815184815	rs1759687	0.8047
1	ENSG00000143126	7	1000	109782640	109828372	12.263477511622	0.162837162837163	0.248751248751249	rs602633	0.1036
1	ENSG00000143147	3	1000	168038780	168116905	6.92350471951112	0.0869130869130869	0.181818181818182	rs10800335	0.0948
1	ENSG00000143149	5	1000	165621452	165678100	4.84152257343945	0.348651348651349	0.273726273726274	rs4578194	0.111000000000002
1	ENSG00000143153	1	1000	169064934	169111960	0.172272513576449	0.679320679320679	0.679320679320679	rs10919071	0.6781
1	ENSG00000143156	2	1000	169091768	169347205	0.268748735892039	0.866133866133866	0.899100899100899	rs10919071	0.6781
1	ENSG00000143162	1	1000	167488913	167533004	0.0352369552268901	0.85014985014985	0.85014985014985	rs12042693	0.8511
1	ENSG00000143167	3	1000	167012072	167145716	3.65865270350396	0.265734265734266	0.412587412587413	rs2281960	0.2292
1	ENSG00000143171	3	1000	165360153	165424592	2.29969373224515	0.496503496503497	0.344655344655345	rs3767333	0.140599999999998
1	ENSG00000143178	2	1000	168240277	168293664	1.35526898408571	0.402597402597403	0.486513486513487	rs17502484	0.4053
1	ENSG00000143179	1	1000	165786767	165890855	1.1154513889784201	0.292707292707293	0.292707292707293	rs10918295	0.290900000000001
1	ENSG00000143185	1	100000	168500002	168523235	5.79301185467573	0.016019839801602	0.016019839801602	rs12409982	0.01609
1	ENSG00000143190	3	1000	167180065	167406582	5.56306073125366	0.17982017982018	0.177822177822178	rs2949666	0.150299999999999
1	ENSG00000143196	1	1000	168654696	168708502	0.0464831142970999	0.829170829170829	0.829170829170829	rs471972	0.8293
1	ENSG00000143199	1	100000	167768624	167893453	3.1984077572908	0.0733092669073309	0.0733092669073309	rs12131250	0.0737100000000004
1	ENSG00000143207	3	1000	175903966	176186629	0.199297719019596	0.805194805194805	0.759240759240759	rs12142010	0.7106
1	ENSG00000143217	1	100000	161030784	161069389	7.97224469864032	0.004789952100479	0.004789952100479	rs1411614	0.00475000000000001
1	ENSG00000143226	29	1000000	161465219	161503803	787.66876928163	9.99999000001e-7	9.99999000001e-7	rs10800314	1.78299999999992e-27
1	ENSG00000143228	6	1000	163226365	163335554	7.92383341322188	0.25974025974026	0.104895104895105	rs17358956	0.02188
1	ENSG00000143248	12	100000	163070910	163301581	18.1188457703015	0.156588434115659	0.11429885701143	rs4492593	0.01244
